Order_ID,Date,Customer_ID,Product_Category,Unnamed:_4,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,Delivery_Status,Review_Rating,Review_Text,State,Country
ORD100583,02-05-2025,CUST4553,Beauty,,Hair Dryer,1,30477.6,30477.6,Cash on Delivery,Pending,4,Pretty decent,Haryana,India
ORD100584,08-10-2025,CUST5556,Beauty,,Face Cream,5,30085.08,150425.4,Credit Card,Delivered,2,Quality could improve,Andhra Pradesh,India
ORD100585,08-12-2025,CUST5889,Clothing,,T-Shirt,3,2028.71,6086.13,Debit Card,Delivered,1,Very bad product,Sikkim,India
ORD100586,09-11-2025,CUST3906,Electronics,,Smartwatch,2,8234.49,16468.98,Cash on Delivery,Returned,3,Not bad,Gujarat,India
ORD100587,08-07-2025,CUST7208,Home & Kitchen,,Mixer Grinder,1,38471.9,38471.9,UPI,Pending,3,Not bad,Madhya Pradesh,India
ORD100588,18-06-2025,CUST9635,Electronics,,Headphones,4,6900.38,27601.52,Cash on Delivery,Returned,3,Okay product,Karnataka,India
ORD100589,14-02-2025,CUST8924,Clothing,,Saree,1,5643.25,5643.25,Debit Card,Pending,5,Fantastic quality!,Himachal Pradesh,India
ORD100590,01-07-2025,CUST3125,Home & Kitchen,,Vacuum Cleaner,5,28842.11,144210.55,Cash on Delivery,Returned,5,Worth every rupee!,West Bengal,India
ORD100591,10-04-2025,CUST1025,Beauty,,Perfume,5,11789.54,58947.7,UPI,Delivered,3,Fair deal,Assam,India
ORD100592,24-01-2025,CUST6468,Electronics,,Laptop,5,49949.55,249747.75,Debit Card,Returned,4,Satisfied with the product,Tripura,India
ORD100593,07-06-2025,CUST5919,Electronics,,Laptop,3,12869.99,38609.97,Debit Card,Delivered,1,Very bad product,Himachal Pradesh,India
ORD100594,15-01-2025,CUST3877,Home & Kitchen,,Vacuum Cleaner,4,36274.95,145099.8,Credit Card,Pending,5,Highly recommend!,Kerala,India
ORD100595,21-03-2025,CUST8546,Beauty,,Shampoo,1,32353.48,32353.48,Debit Card,Pending,4,Pretty decent,Rajasthan,India
ORD100596,12-10-2025,CUST9779,Electronics,,Tablet,3,28334.14,85002.42,UPI,Delivered,3,Not bad,Mizoram,India
ORD100597,16-01-2025,CUST6556,Home & Kitchen,,Vacuum Cleaner,1,48486.74,48486.74,Cash on Delivery,Returned,3,Not bad,Madhya Pradesh,India
ORD100598,01-03-2025,CUST6050,Clothing,,Saree,5,19600.4,98002.0,Debit Card,Returned,5,Excellent product!,Sikkim,India
ORD100599,10-07-2025,CUST8404,Home & Kitchen,,Air Fryer,1,24953.31,24953.31,Debit Card,Delivered,2,Poor packaging,Uttarakhand,India
ORD100600,14-04-2025,CUST2517,Home & Kitchen,,Cookware Set,1,18835.94,18835.94,Cash on Delivery,Returned,1,Very bad product,Nagaland,India
ORD100601,26-09-2025,CUST6084,Beauty,,Hair Dryer,2,9672.54,19345.08,Debit Card,Delivered,4,Good quality,Karnataka,India
ORD100602,18-07-2025,CUST9558,Books,,Science Textbook,2,36283.62,72567.24,UPI,Delivered,4,Value for money,Andhra Pradesh,India
ORD100603,22-02-2025,CUST9529,Electronics,,Tablet,1,16797.83,16797.83,Debit Card,Delivered,1,Never buying again,Bihar,India
ORD100604,22-05-2025,CUST9720,Home & Kitchen,,Cookware Set,3,10187.66,30562.98,Debit Card,Pending,3,Average,Himachal Pradesh,India
ORD100605,15-11-2025,CUST9422,Home & Kitchen,,Cookware Set,2,13827.12,27654.24,UPI,Delivered,1,Never buying again,Goa,India
ORD100606,21-10-2025,CUST5011,Home & Kitchen,,Water Purifier,3,13698.39,41095.17,Credit Card,Delivered,3,Could be better,Odisha,India
ORD100607,15-01-2025,CUST8712,Books,,Biography,5,22293.65,111468.25,UPI,Delivered,2,Product not as expected,Himachal Pradesh,India
ORD100608,31-10-2025,CUST8304,Electronics,,Smartphone,4,19717.45,78869.8,Debit Card,Pending,5,Highly recommend!,Arunachal Pradesh,India
ORD100609,18-10-2025,CUST3159,Clothing,,Saree,1,48689.36,48689.36,UPI,Returned,4,Pretty decent,Bihar,India
ORD100610,29-08-2025,CUST4796,Electronics,,Smartwatch,3,34287.0,102861.0,Credit Card,Delivered,4,Would buy again,Punjab,India
ORD100611,16-06-2025,CUST8426,Home & Kitchen,,Vacuum Cleaner,4,9330.98,37323.92,Cash on Delivery,Delivered,3,Average,Maharashtra,India
ORD100612,25-05-2025,CUST6711,Beauty,,Face Cream,3,24036.87,72110.61,Credit Card,Returned,2,Not satisfied,Kerala,India
ORD100613,04-06-2025,CUST9728,Beauty,,Face Cream,3,27896.26,83688.78,Cash on Delivery,Pending,1,Never buying again,Telangana,India
ORD100614,04-09-2025,CUST7288,Beauty,,Perfume,5,12335.81,61679.05,UPI,Pending,2,Quality could improve,Uttar Pradesh,India
ORD100615,06-10-2025,CUST4869,Books,,Children's Book,4,28447.12,113788.48,Credit Card,Returned,3,Average,Karnataka,India
ORD100616,16-06-2025,CUST2599,Books,,Children's Book,1,29689.72,29689.72,Cash on Delivery,Delivered,4,Value for money,Maharashtra,India
ORD100617,14-07-2025,CUST6364,Beauty,,Face Cream,5,5615.48,28077.4,Cash on Delivery,Returned,5,Excellent product!,Punjab,India
ORD100618,17-03-2025,CUST3444,Electronics,,Laptop,2,44385.62,88771.24,Cash on Delivery,Returned,1,Defective item,Mizoram,India
ORD100619,15-12-2025,CUST6187,Beauty,,Hair Dryer,5,22468.56,112342.8,Debit Card,Returned,2,Disappointed,Bihar,India
ORD100620,19-09-2025,CUST7622,Beauty,,Lipstick,1,29219.8,29219.8,Credit Card,Pending,5,Excellent product!,Madhya Pradesh,India
ORD100621,03-07-2025,CUST2797,Home & Kitchen,,Water Purifier,1,242.0,242.0,Debit Card,Delivered,5,Loved it!,Odisha,India
ORD100622,27-07-2025,CUST7251,Beauty,,Hair Dryer,4,31335.67,125342.68,Cash on Delivery,Returned,4,Satisfied with the product,Gujarat,India
ORD100623,04-07-2025,CUST7835,Clothing,,Jacket,2,9573.7,19147.4,Credit Card,Pending,4,Satisfied with the product,Himachal Pradesh,India
ORD100624,07-09-2025,CUST8155,Clothing,,T-Shirt,1,32489.78,32489.78,Credit Card,Delivered,2,Quality could improve,Arunachal Pradesh,India
ORD100625,03-04-2025,CUST8444,Beauty,,Shampoo,5,46529.49,232647.45,Cash on Delivery,Returned,5,Worth every rupee!,Tamil Nadu,India
ORD100626,04-01-2025,CUST9161,Beauty,,Lipstick,2,9452.39,18904.78,Credit Card,Returned,5,Fantastic quality!,Maharashtra,India
ORD100627,20-01-2025,CUST8917,Home & Kitchen,,Air Fryer,5,28902.35,144511.75,Debit Card,Delivered,1,Never buying again,Andhra Pradesh,India
ORD100628,24-05-2025,CUST8617,Beauty,,Face Cream,2,36563.24,73126.48,UPI,Returned,5,Fantastic quality!,Mizoram,India
ORD100629,17-12-2025,CUST9834,Electronics,,Laptop,4,31607.01,126428.04,Debit Card,Returned,1,Very bad product,Uttar Pradesh,India
ORD100630,29-08-2025,CUST6431,Home & Kitchen,,Water Purifier,1,23549.67,23549.67,Cash on Delivery,Pending,5,Highly recommend!,Nagaland,India
ORD100631,05-06-2025,CUST5267,Home & Kitchen,,Cookware Set,1,34813.55,34813.55,UPI,Returned,5,Worth every rupee!,Sikkim,India
ORD100632,16-11-2025,CUST1447,Books,,Science Textbook,5,2770.67,13853.35,Debit Card,Pending,3,Average,Telangana,India
ORD100633,10-05-2025,CUST3171,Clothing,,Saree,1,42601.97,42601.97,Debit Card,Pending,3,Could be better,Telangana,India
ORD100634,19-03-2025,CUST8317,Electronics,,Smartphone,5,8895.77,44478.85,Debit Card,Delivered,5,Highly recommend!,Telangana,India
ORD100635,25-06-2025,CUST2382,Clothing,,Jacket,2,40008.73,80017.46,Credit Card,Returned,1,Waste of money,Sikkim,India
ORD100636,23-11-2025,CUST3740,Beauty,,Shampoo,4,12049.78,48199.12,Credit Card,Returned,4,Value for money,Gujarat,India
ORD100637,24-07-2025,CUST8802,Electronics,,Headphones,1,2815.66,2815.66,Debit Card,Pending,4,Would buy again,Kerala,India
ORD100638,29-09-2025,CUST8122,Clothing,,Jacket,4,23834.56,95338.24,UPI,Pending,2,Product not as expected,Maharashtra,India
ORD100639,19-02-2025,CUST9704,Beauty,,Lipstick,5,34207.24,171036.2,Debit Card,Pending,1,Never buying again,Assam,India
ORD100640,11-05-2025,CUST7408,Home & Kitchen,,Vacuum Cleaner,3,13500.97,40502.91,Cash on Delivery,Returned,1,Waste of money,Sikkim,India
ORD100641,10-06-2025,CUST9972,Books,,Science Textbook,5,17002.85,85014.25,UPI,Returned,2,Not satisfied,Karnataka,India
ORD100642,17-12-2025,CUST8306,Electronics,,Smartphone,4,5065.4,20261.6,Debit Card,Delivered,1,Defective item,Punjab,India
ORD100643,30-01-2025,CUST4552,Home & Kitchen,,Cookware Set,1,1380.28,1380.28,UPI,Returned,1,Very bad product,Karnataka,India
ORD100644,05-04-2025,CUST2816,Electronics,,Tablet,2,18922.73,37845.46,Credit Card,Pending,5,Highly recommend!,Sikkim,India
ORD100645,07-08-2025,CUST6298,Beauty,,Face Cream,4,46150.23,184600.92,Debit Card,Delivered,3,Average,West Bengal,India
ORD100646,13-05-2025,CUST5336,Home & Kitchen,,Mixer Grinder,4,19551.8,78207.2,Credit Card,Pending,1,Very bad product,Bihar,India
ORD100647,25-02-2025,CUST3357,Beauty,,Perfume,5,19753.2,98766.0,Cash on Delivery,Delivered,4,Would buy again,Telangana,India
ORD100648,06-02-2025,CUST5105,Electronics,,Smartwatch,3,5343.7,16031.1,Cash on Delivery,Delivered,1,Terrible experience,Jharkhand,India
ORD100649,19-03-2025,CUST6403,Clothing,,T-Shirt,1,33297.37,33297.37,Cash on Delivery,Returned,3,Average,Mizoram,India
ORD100650,04-10-2025,CUST4700,Books,,Children's Book,4,21915.67,87662.68,UPI,Pending,1,Terrible experience,Jharkhand,India
ORD100651,20-06-2025,CUST5961,Electronics,,Tablet,5,46765.1,233825.5,Cash on Delivery,Delivered,3,Average,Sikkim,India
ORD100652,29-05-2025,CUST4327,Home & Kitchen,,Water Purifier,3,4206.75,12620.25,Credit Card,Returned,4,Good quality,Maharashtra,India
ORD100653,19-11-2025,CUST6886,Beauty,,Perfume,3,34854.94,104564.82,Cash on Delivery,Delivered,1,Terrible experience,Karnataka,India
ORD100654,03-05-2025,CUST9015,Clothing,,Jeans,1,9816.02,9816.02,Cash on Delivery,Delivered,5,Fantastic quality!,Madhya Pradesh,India
ORD100655,09-01-2025,CUST1606,Home & Kitchen,,Air Fryer,5,48254.7,241273.5,Debit Card,Delivered,4,Value for money,Tamil Nadu,India
ORD100656,23-08-2025,CUST9791,Electronics,,Smartwatch,1,10741.57,10741.57,Credit Card,Returned,5,Fantastic quality!,Jharkhand,India
ORD100657,01-12-2025,CUST1312,Clothing,,T-Shirt,1,36825.89,36825.89,Cash on Delivery,Returned,4,Good quality,Nagaland,India
ORD100658,07-06-2025,CUST2594,Clothing,,Jeans,1,8778.0,8778.0,Cash on Delivery,Returned,1,Waste of money,Chhattisgarh,India
ORD100659,12-11-2025,CUST4613,Books,,Fiction Novel,1,5886.15,5886.15,UPI,Delivered,5,Worth every rupee!,Gujarat,India
ORD100660,07-10-2025,CUST3250,Home & Kitchen,,Air Fryer,3,6215.96,18647.88,Debit Card,Delivered,5,Excellent product!,Maharashtra,India
ORD100661,14-03-2025,CUST7801,Books,,Science Textbook,3,3348.45,10045.35,Credit Card,Returned,3,Could be better,Sikkim,India
ORD100662,21-01-2025,CUST3185,Books,,Science Textbook,4,12333.5,49334.0,UPI,Returned,5,Fantastic quality!,Madhya Pradesh,India
ORD100663,04-01-2025,CUST1118,Beauty,,Perfume,1,44005.42,44005.42,Credit Card,Delivered,1,Never buying again,Sikkim,India
ORD100664,15-03-2025,CUST5439,Home & Kitchen,,Air Fryer,4,34679.44,138717.76,Cash on Delivery,Pending,2,Quality could improve,Telangana,India
ORD100665,10-11-2025,CUST2442,Clothing,,Saree,1,29894.34,29894.34,Debit Card,Pending,4,Pretty decent,Goa,India
ORD100666,18-02-2025,CUST6929,Electronics,,Tablet,2,9756.76,19513.52,Credit Card,Pending,5,Loved it!,Punjab,India
ORD100667,17-12-2025,CUST8772,Home & Kitchen,,Mixer Grinder,2,5811.42,11622.84,Cash on Delivery,Delivered,2,Quality could improve,Odisha,India
ORD100668,09-05-2025,CUST6477,Electronics,,Smartphone,3,14396.21,43188.63,Cash on Delivery,Delivered,4,Good quality,Jharkhand,India
ORD100669,06-09-2025,CUST9436,Electronics,,Tablet,2,8070.67,16141.34,UPI,Delivered,1,Waste of money,Madhya Pradesh,India
ORD100670,13-12-2025,CUST6336,Beauty,,Hair Dryer,5,16433.42,82167.1,Credit Card,Delivered,2,Disappointed,Nagaland,India
ORD100671,12-07-2025,CUST4615,Clothing,,T-Shirt,2,36939.84,73879.68,UPI,Pending,2,Poor packaging,Uttarakhand,India
ORD100672,21-08-2025,CUST3917,Beauty,,Face Cream,4,7418.08,29672.32,Cash on Delivery,Pending,5,Loved it!,Andhra Pradesh,India
ORD100673,21-06-2025,CUST3084,Beauty,,Perfume,3,48782.68,146348.04,UPI,Returned,2,Poor packaging,Jharkhand,India
ORD100674,23-08-2025,CUST7852,Electronics,,Headphones,2,5733.24,11466.48,Credit Card,Pending,4,Satisfied with the product,Jharkhand,India
ORD100675,29-03-2025,CUST4763,Home & Kitchen,,Water Purifier,2,39519.44,79038.88,UPI,Pending,5,Fantastic quality!,Gujarat,India
ORD100676,23-05-2025,CUST1237,Beauty,,Perfume,5,23779.75,118898.75,Cash on Delivery,Returned,4,Satisfied with the product,Maharashtra,India
ORD100677,18-03-2025,CUST1083,Clothing,,Sneakers,4,29057.46,116229.84,Cash on Delivery,Delivered,5,Excellent product!,Uttar Pradesh,India
ORD100678,03-09-2025,CUST2605,Beauty,,Hair Dryer,1,21399.74,21399.74,Cash on Delivery,Pending,4,Satisfied with the product,Odisha,India
ORD100679,22-04-2025,CUST3174,Electronics,,Tablet,1,34719.36,34719.36,Debit Card,Pending,4,Satisfied with the product,Punjab,India
ORD100680,27-12-2025,CUST8524,Electronics,,Smartphone,4,33517.97,134071.88,UPI,Pending,2,Product not as expected,Rajasthan,India
ORD100681,17-11-2025,CUST8607,Clothing,,Jacket,2,39534.96,79069.92,UPI,Returned,3,Average,Karnataka,India
ORD100682,19-05-2025,CUST9887,Beauty,,Lipstick,5,1829.17,9145.85,Credit Card,Returned,4,Good quality,Manipur,India
ORD100683,27-01-2025,CUST2818,Books,,Biography,1,25833.88,25833.88,Cash on Delivery,Pending,3,Fair deal,Manipur,India
ORD100684,27-12-2025,CUST2097,Books,,Fiction Novel,3,18448.36,55345.08,Credit Card,Delivered,5,Highly recommend!,Manipur,India
ORD100685,26-12-2025,CUST4437,Clothing,,Saree,1,32522.11,32522.11,Credit Card,Pending,5,Highly recommend!,Sikkim,India
ORD100686,10-07-2025,CUST6656,Home & Kitchen,,Water Purifier,4,14001.84,56007.36,Cash on Delivery,Pending,1,Never buying again,Gujarat,India
ORD100687,30-05-2025,CUST8405,Books,,Fiction Novel,4,35549.3,142197.2,Debit Card,Returned,5,Excellent product!,Mizoram,India
ORD100688,28-05-2025,CUST2260,Clothing,,Jacket,1,4192.49,4192.49,UPI,Delivered,2,Disappointed,Meghalaya,India
ORD100689,24-09-2025,CUST1371,Electronics,,Laptop,4,7694.8,30779.2,Debit Card,Pending,2,Poor packaging,Uttar Pradesh,India
ORD100690,30-05-2025,CUST4097,Clothing,,Jacket,3,21122.47,63367.41,UPI,Delivered,1,Waste of money,Uttar Pradesh,India
ORD100691,06-09-2025,CUST9686,Books,,Biography,4,29019.49,116077.96,Cash on Delivery,Pending,3,Could be better,Telangana,India
ORD100692,27-04-2025,CUST8933,Books,,Science Textbook,3,8752.51,26257.53,Debit Card,Pending,3,Average,Goa,India
ORD100693,13-11-2025,CUST3634,Clothing,,Sneakers,3,22905.14,68715.42,Debit Card,Delivered,2,Quality could improve,Sikkim,India
ORD100694,22-10-2025,CUST3072,Clothing,,Jeans,2,6022.48,12044.96,Cash on Delivery,Pending,3,Could be better,Assam,India
ORD100695,26-06-2025,CUST3423,Clothing,,Jeans,5,35415.29,177076.45,Debit Card,Pending,3,Not bad,Jharkhand,India
ORD100696,27-07-2025,CUST9182,Clothing,,Saree,3,6250.2,18750.6,Credit Card,Pending,1,Defective item,Mizoram,India
ORD100697,28-11-2025,CUST5842,Clothing,,T-Shirt,5,48784.93,243924.65,Cash on Delivery,Pending,3,Not bad,Sikkim,India
ORD100698,03-09-2025,CUST1656,Clothing,,Saree,4,17066.48,68265.92,Credit Card,Returned,1,Never buying again,Rajasthan,India
ORD100699,17-08-2025,CUST6855,Electronics,,Headphones,1,20201.17,20201.17,UPI,Pending,2,Not satisfied,Punjab,India
ORD100700,11-04-2025,CUST1369,Books,,Science Textbook,5,26416.41,132082.05,UPI,Returned,3,Fair deal,Karnataka,India
ORD100701,05-11-2025,CUST9381,Electronics,,Tablet,4,9883.61,39534.44,UPI,Returned,3,Could be better,Assam,India
ORD100702,07-01-2025,CUST5663,Beauty,,Perfume,4,18607.57,74430.28,Debit Card,Pending,3,Could be better,Uttarakhand,India
ORD100703,01-08-2025,CUST8249,Beauty,,Hair Dryer,1,10941.62,10941.62,Debit Card,Delivered,4,Pretty decent,Tripura,India
ORD100704,17-04-2025,CUST5968,Beauty,,Perfume,5,29977.2,149886.0,Cash on Delivery,Returned,2,Disappointed,Haryana,India
ORD100705,24-11-2025,CUST5478,Electronics,,Tablet,4,4604.72,18418.88,Cash on Delivery,Delivered,4,Would buy again,Sikkim,India
ORD100706,29-05-2025,CUST9037,Beauty,,Hair Dryer,2,10123.03,20246.06,UPI,Pending,4,Would buy again,Jharkhand,India
ORD100707,14-01-2025,CUST1040,Home & Kitchen,,Air Fryer,5,37044.83,185224.15,Credit Card,Pending,2,Disappointed,Haryana,India
ORD100708,19-12-2025,CUST5009,Beauty,,Face Cream,3,20974.41,62923.23,UPI,Delivered,4,Value for money,Uttar Pradesh,India
ORD100709,04-09-2025,CUST8144,Beauty,,Face Cream,5,37329.17,186645.85,Debit Card,Returned,5,Worth every rupee!,Gujarat,India
ORD100710,13-05-2025,CUST3668,Electronics,,Headphones,5,36701.27,183506.35,UPI,Delivered,1,Defective item,Chhattisgarh,India
ORD100711,04-07-2025,CUST7873,Beauty,,Perfume,3,8332.78,24998.34,Debit Card,Delivered,3,Could be better,Andhra Pradesh,India
ORD100712,18-02-2025,CUST3738,Home & Kitchen,,Water Purifier,1,25790.55,25790.55,Debit Card,Pending,2,Disappointed,Arunachal Pradesh,India
ORD100713,15-03-2025,CUST1211,Home & Kitchen,,Vacuum Cleaner,1,26814.13,26814.13,Credit Card,Returned,3,Could be better,Haryana,India
ORD100714,22-02-2025,CUST4569,Home & Kitchen,,Air Fryer,4,17147.59,68590.36,Credit Card,Returned,2,Quality could improve,Meghalaya,India
ORD100715,30-09-2025,CUST2867,Clothing,,Saree,5,34544.71,172723.55,Cash on Delivery,Pending,5,Excellent product!,Punjab,India
ORD100716,20-12-2025,CUST6940,Electronics,,Laptop,1,24080.01,24080.01,Credit Card,Pending,3,Not bad,West Bengal,India
ORD100717,02-03-2025,CUST4643,Books,,Biography,2,35552.77,71105.54,Credit Card,Returned,1,Waste of money,Tripura,India
ORD100718,06-08-2025,CUST2830,Clothing,,Sneakers,2,10650.08,21300.16,UPI,Delivered,1,Terrible experience,Assam,India
ORD100719,31-10-2025,CUST1971,Beauty,,Face Cream,2,5569.31,11138.62,Cash on Delivery,Delivered,5,Highly recommend!,Manipur,India
ORD100720,05-03-2025,CUST4365,Electronics,,Smartphone,3,33445.8,100337.4,Credit Card,Delivered,1,Defective item,Maharashtra,India
ORD100721,24-10-2025,CUST6698,Electronics,,Smartphone,2,42323.9,84647.8,Debit Card,Delivered,3,Not bad,Rajasthan,India
ORD100722,24-10-2025,CUST1229,Books,,Science Textbook,5,28597.72,142988.6,Credit Card,Returned,1,Waste of money,Odisha,India
ORD100723,20-04-2025,CUST9260,Home & Kitchen,,Cookware Set,5,415.58,2077.9,Cash on Delivery,Pending,1,Never buying again,Gujarat,India
ORD100724,14-07-2025,CUST7948,Clothing,,Jacket,1,9206.26,9206.26,Credit Card,Returned,3,Okay product,Tamil Nadu,India
ORD100725,24-09-2025,CUST3226,Beauty,,Face Cream,3,6356.05,19068.15,Cash on Delivery,Pending,1,Defective item,Tamil Nadu,India
ORD100726,17-07-2025,CUST5646,Books,,Fiction Novel,1,16540.15,16540.15,Cash on Delivery,Returned,1,Defective item,Madhya Pradesh,India
ORD100727,07-04-2025,CUST2140,Beauty,,Perfume,5,20482.65,102413.25,Cash on Delivery,Returned,4,Value for money,Meghalaya,India
ORD100728,13-08-2025,CUST9563,Clothing,,T-Shirt,4,33670.35,134681.4,UPI,Delivered,4,Satisfied with the product,Madhya Pradesh,India
ORD100729,03-02-2025,CUST6959,Beauty,,Shampoo,5,48883.03,244415.15,Credit Card,Pending,2,Quality could improve,Haryana,India
ORD100730,13-09-2025,CUST5563,Books,,Children's Book,1,11796.91,11796.91,Debit Card,Returned,4,Pretty decent,Chhattisgarh,India
ORD100731,19-09-2025,CUST5569,Home & Kitchen,,Air Fryer,5,47516.91,237584.55,Credit Card,Pending,4,Good quality,Rajasthan,India
ORD100732,16-01-2025,CUST2631,Electronics,,Headphones,4,24964.23,99856.92,UPI,Delivered,2,Product not as expected,Tamil Nadu,India
ORD100733,20-03-2025,CUST5960,Electronics,,Laptop,4,30308.28,121233.12,UPI,Delivered,3,Not bad,Andhra Pradesh,India
ORD100734,09-09-2025,CUST9270,Beauty,,Shampoo,2,14819.43,29638.86,Debit Card,Returned,4,Value for money,Tripura,India
ORD100735,09-08-2025,CUST2951,Books,,Comics,1,47638.51,47638.51,Cash on Delivery,Pending,1,Defective item,West Bengal,India
ORD100736,13-10-2025,CUST5965,Beauty,,Shampoo,4,1991.86,7967.44,Credit Card,Pending,2,Product not as expected,Tripura,India
ORD100737,19-10-2025,CUST9037,Clothing,,Sneakers,4,24475.26,97901.04,Cash on Delivery,Pending,1,Never buying again,Bihar,India
ORD100738,30-10-2025,CUST7189,Clothing,,Saree,1,19690.96,19690.96,Debit Card,Pending,4,Value for money,Tripura,India
ORD100739,28-06-2025,CUST1440,Electronics,,Smartphone,5,2446.9,12234.5,Debit Card,Pending,3,Average,Maharashtra,India
ORD100740,05-12-2025,CUST5001,Beauty,,Lipstick,3,20714.09,62142.27,Credit Card,Delivered,1,Defective item,Haryana,India
ORD100741,22-06-2025,CUST3781,Books,,Fiction Novel,1,43473.21,43473.21,UPI,Returned,1,Defective item,Goa,India
ORD100742,17-05-2025,CUST1334,Electronics,,Smartwatch,4,28488.86,113955.44,Cash on Delivery,Returned,4,Good quality,Uttar Pradesh,India
ORD100743,20-02-2025,CUST9001,Home & Kitchen,,Air Fryer,5,19636.98,98184.9,UPI,Returned,5,Loved it!,Tamil Nadu,India
ORD100744,27-03-2025,CUST5907,Home & Kitchen,,Air Fryer,5,40610.57,203052.85,Debit Card,Pending,3,Okay product,Mizoram,India
ORD100745,25-01-2025,CUST5871,Beauty,,Face Cream,5,10861.19,54305.95,Cash on Delivery,Delivered,3,Not bad,Manipur,India
ORD100746,04-02-2025,CUST9700,Electronics,,Tablet,1,29674.86,29674.86,Cash on Delivery,Pending,3,Okay product,Arunachal Pradesh,India
ORD100747,10-08-2025,CUST9846,Home & Kitchen,,Mixer Grinder,3,25331.05,75993.15,Debit Card,Delivered,3,Fair deal,Nagaland,India
ORD100748,03-04-2025,CUST1304,Beauty,,Lipstick,5,25865.39,129326.95,Credit Card,Returned,5,Worth every rupee!,Haryana,India
ORD100749,11-11-2025,CUST8106,Clothing,,Jacket,3,46870.71,140612.13,UPI,Returned,5,Loved it!,West Bengal,India
ORD100750,11-08-2025,CUST7721,Home & Kitchen,,Air Fryer,2,12170.62,24341.24,Debit Card,Delivered,3,Okay product,Bihar,India
ORD100751,18-12-2025,CUST4868,Beauty,,Lipstick,3,32372.92,97118.76,Cash on Delivery,Delivered,3,Average,Manipur,India
ORD100752,26-08-2025,CUST8952,Clothing,,Jeans,1,12430.21,12430.21,Cash on Delivery,Pending,3,Average,Chhattisgarh,India
ORD100753,23-05-2025,CUST3883,Clothing,,Jeans,3,6994.25,20982.75,UPI,Returned,3,Fair deal,Uttar Pradesh,India
ORD100754,02-02-2025,CUST7668,Electronics,,Smartphone,1,15832.46,15832.46,Debit Card,Returned,3,Average,Manipur,India
ORD100755,03-03-2025,CUST9551,Beauty,,Perfume,2,5774.23,11548.46,Debit Card,Pending,5,Excellent product!,Sikkim,India
ORD100756,18-06-2025,CUST7388,Clothing,,Saree,1,38704.91,38704.91,Credit Card,Pending,3,Okay product,Mizoram,India
ORD100757,14-08-2025,CUST7690,Clothing,,T-Shirt,2,10862.61,21725.22,Debit Card,Returned,3,Average,Nagaland,India
ORD100758,12-06-2025,CUST9941,Beauty,,Hair Dryer,3,35040.96,105122.88,Cash on Delivery,Pending,1,Waste of money,Punjab,India
ORD100759,07-06-2025,CUST1345,Home & Kitchen,,Cookware Set,3,23866.04,71598.12,UPI,Returned,3,Average,Karnataka,India
ORD100760,17-12-2025,CUST2999,Clothing,,Sneakers,5,19357.57,96787.85,Credit Card,Pending,3,Fair deal,Tripura,India
ORD100761,02-06-2025,CUST4446,Electronics,,Smartwatch,3,15184.23,45552.69,Credit Card,Pending,2,Disappointed,Manipur,India
ORD100762,30-08-2025,CUST7765,Beauty,,Face Cream,3,43348.94,130046.82,Debit Card,Returned,4,Pretty decent,Punjab,India
ORD100763,04-08-2025,CUST9973,Electronics,,Laptop,3,25415.46,76246.38,Debit Card,Pending,3,Average,Uttarakhand,India
ORD100764,02-01-2025,CUST7564,Electronics,,Laptop,4,39592.76,158371.04,Credit Card,Returned,2,Disappointed,Telangana,India
ORD100765,22-09-2025,CUST3131,Home & Kitchen,,Water Purifier,1,5719.24,5719.24,Cash on Delivery,Pending,2,Product not as expected,Mizoram,India
ORD100766,17-06-2025,CUST5616,Beauty,,Perfume,3,8839.26,26517.78,Credit Card,Delivered,5,Worth every rupee!,Maharashtra,India
ORD100767,25-04-2025,CUST1339,Home & Kitchen,,Cookware Set,4,43844.22,175376.88,UPI,Returned,5,Fantastic quality!,Uttarakhand,India
ORD100768,26-01-2025,CUST7570,Clothing,,T-Shirt,4,10073.66,40294.64,Cash on Delivery,Returned,2,Disappointed,Nagaland,India
ORD100769,02-03-2025,CUST1231,Clothing,,T-Shirt,3,8672.12,26016.36,Cash on Delivery,Pending,5,Worth every rupee!,Manipur,India
ORD100770,28-05-2025,CUST9096,Electronics,,Laptop,2,9689.1,19378.2,Cash on Delivery,Delivered,3,Fair deal,Goa,India
ORD100771,13-12-2025,CUST4102,Clothing,,Saree,2,49761.33,99522.66,Cash on Delivery,Delivered,3,Fair deal,Telangana,India
ORD100772,13-11-2025,CUST8388,Clothing,,T-Shirt,3,48811.18,146433.54,Credit Card,Pending,2,Poor packaging,West Bengal,India
ORD100773,21-12-2025,CUST7513,Beauty,,Face Cream,1,23550.3,23550.3,Credit Card,Returned,3,Fair deal,Meghalaya,India
ORD100774,31-01-2025,CUST1853,Beauty,,Hair Dryer,3,3838.17,11514.51,Debit Card,Delivered,5,Worth every rupee!,Manipur,India
ORD100775,03-01-2025,CUST5155,Home & Kitchen,,Water Purifier,5,35536.39,177681.95,Cash on Delivery,Pending,1,Terrible experience,Himachal Pradesh,India
ORD100776,14-05-2025,CUST3783,Home & Kitchen,,Cookware Set,5,2248.02,11240.1,Cash on Delivery,Pending,2,Product not as expected,Tripura,India
